丰台,日新家园 ,1室1厅,54.62平米,南 北,简装,无,中,6,1997,赵公口,1,297,54376,13
丰台,玉安园 ,2室1厅,89.44平米,西南,简装,有,中,20,2000,草桥,1,510,57022,10
丰台,玺萌鹏苑 ,1室1厅,66.88平米,西,精装,有,中,24,2002,草桥,1,385,57566,7
丰台,京铁家园 ,2室1厅,89.03平米,南,简装,有,高,22,2002,六里桥,0,498.5,55993,87
丰台,新华街五里 ,2室1厅,70.58平米,西南,精装,有,高,24,2000,看丹桥,1,398,56390,36
丰台,五里店南里 ,1室1厅,42.48平米,南,毛坯,无,中,6,1990,五里店,0,205,48259,96
丰台,玉林里小区 ,2室1厅,57.7平米,西南,精装,无,顶,6,1993,右安门外,0,355,61526,135
丰台,久敬佳园二区 ,2室2厅,102平米,南,简装,无,高,6,2006,和义,0,465,45589,18
丰台,芳城东里 ,3室2厅,75.73平米,南 北,精装,无,中,7,1995,方庄,1,540,71306,122
丰台,三环新城6号院 ,3室1厅,116.48平米,南 北,简装,有,高,10,2005,玉泉营,1,660,56663,20
丰台,万柳园小区 ,2室1厅,55.44平米,西北,精装,无,低,6,1991,玉泉营,1,320,57721,42
丰台,南顶村 ,2室1厅,59.3平米,南 北,精装,无,底,6,1991,赵公口,1,335,56493,28
丰台,静馨嘉苑 ,3室1厅,134.31平米,南 北,简装,有,中,13,2002,成寿寺,1,708,52714,32
丰台,大红门东门里 ,3室1厅,72.6平米,南 北,简装,无,低,6,1985,大红门,1,389,53582,29
丰台,万年花城一期 ,2室1厅,100.39平米,南,简装,有,中,16,2005,玉泉营,1,680,67736,43
丰台,芳星园三区 ,2室1厅,65.57平米,南,简装,有,高,25,1995,方庄,1,439,66952,5
丰台,石榴园南里小区 ,1室1厅,57.84平米,南 北,简装,有,中,10,1998,刘家窑,1,268,46335,1165
丰台,京铁家园 ,2室1厅,95.71平米,南 西,简装,有,底,22,2002,六里桥,0,480,50152,112
丰台,刘家窑南里 ,2室1厅,54.4平米,南 北,简装,无,高,6,1989,蒲黄榆,1,307,56434,73
丰台,六里桥北里 ,2室1厅,57.12平米,南 北,简装,无,中,6,1985,六里桥,1,342,59874,120
丰台,京投银泰万科西华府 ,2室1厅,83平米,南,精装,有,中,20,2016,科技园区,0,545,65663,14
丰台,成寿寺路25号院 ,2室1厅,98.01平米,西南,简装,有,高,25,2000,成寿寺,1,566,57750,11
丰台,富卓苑 ,2室1厅,90.16平米,西北,精装,有,顶,20,1999,马家堡,1,510,56567,59
丰台,西马金润二区 ,3室1厅,67.4平米,南 北,简装,无,顶,6,1998,马家堡,0,380,56380,96
丰台,和义西里三区 ,2室1厅,80.5平米,南 北,简装,无,低,6,2001,和义,1,368,45715,115
丰台,天伦锦城 ,3室2厅,137.78平米,西南 北,精装,有,低,12,2010,花乡,0,619,44927,22
